triviasCategoria,triviasSegmentos,triviasActividades,triviasPalabras,triviasMarcas,triviaMaxComp,trivianPrizes,triviaQuestionType,triviaQuestionQuantity,triviaChoiceQuantity,triviaRightChoicesQuantity,triviaNwWinner,triviaPremios,triviaPorcentaje,triviaSuscritos,triviasDesuscritos,valorUser,countViewInfoUser,nviewInfo
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",0.0961005507153939,0.019980029950087342,0.0899235973995271,0.031686212526223896,0.022768472012439346,0.031591201180328175,0.09306085584740235,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0]",0.18,0.02986951626417393,0.09492998166239901,0.0,0.0,0.0
"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",0.07688044057231512,0.05994008985026203,0.0899235973995271,0.07393449589452243,0.09107388804975738,0.09477360354098452,0.02068019018831163,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.635,0.08429841256777976,0.06780712975885644,0.08667479949854814,0.014117198441901473,0.009694584179118516
"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.07688044057231512,0.019980029950087342,0.05994906493301807,0.021124141684149264,0.09107388804975738,0.09477360354098452,0.02068019018831163,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.94,0.12478820128143775,0.09492998166239901,-0.05778319966569877,0.11293758753521178,0.0581675050747111
"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",0.05766033042923634,0.019980029950087342,0.029974532466509034,0.04224828336829853,0.04553694402487869,0.031591201180328175,0.07238066565909071,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",0.49333333333333335,0.049118760078863795,0.08475891219857054,-0.028891599832849384,0.005646879376760589,0.009694584179118516
"[0, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",0.05766033042923634,0.039960059900174684,0.0899235973995271,0.0950586375786717,0.09107388804975738,0.1263648047213127,0.04136038037662326,"[0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.5133333333333333,0.05111006116314206,0.04068427785531386,0.11556639933139753,0.11293758753521178,0.13572417850765922
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",0.03844022028615756,0.07992011980034937,0.0899235973995271,0.04224828336829853,0.04553694402487869,0.031591201180328175,0.051700475470779085,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.39,0.025886914095617407,0.04407463434325668,-0.05778319966569877,0.014117198441901473,0.019389168358237032
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",0.01922011014307878,0.0999001497504367,0.05994906493301807,0.06337242505244779,0.09107388804975738,0.031591201180328175,0.0620405705649349,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.28,0.009292738393298557,0.0067807129758856435,0.028891599832849384,0.05646879376760589,0.009694584179118516
"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",0.01922011014307878,0.07992011980034937,0.029974532466509034,0.031686212526223896,0.09107388804975738,0.06318240236065635,0.03102028528246745,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.36,0.011947806505669572,0.0033903564879428217,-0.028891599832849384,0.07058599220950737,0.09694584179118516
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",0.0961005507153939,0.019980029950087342,0.0899235973995271,0.010562070842074632,0.06830541603731803,0.031591201180328175,0.04136038037662326,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0.656,0.10885779260721166,0.06441677327091362,0.08667479949854814,0.09882038909331031,0.08725125761206665
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1]",0.03844022028615756,0.0999001497504367,0.029974532466509034,0.010562070842074632,0.09107388804975738,0.09477360354098452,0.03102028528246745,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.5,0.0331883514046377,0.04407463434325668,-0.028891599832849384,0.11293758753521178,0.15511334686589626
