triviasCategoria,triviasSegmentos,triviasActividades,triviasPalabras,triviasMarcas,triviaMaxComp,trivianPrizes,triviaQuestionType,triviaQuestionQuantity,triviaChoiceQuantity,triviaRightChoicesQuantity,triviaNwWinner,triviaPremios,triviaPorcentaje,triviaSuscritos,triviasDesuscritos,valorUser,countViewInfoUser,nviewInfo
"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",0.026770979256410185,0.026843219493671185,0.020545535708970802,0.029044857890069744,0.008236941670753,0.011436977194661618,0.017785262337088638,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.38,0.01725585624441459,0.025378637467335707,0.04079509346121998,0.042450241413518,0.006944109570691655
"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.006692744814102546,0.006710804873417796,0.010272767854485401,0.03630607236258718,0.024710825012258998,0.034310931583984856,0.024899367271924096,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0.58,0.006584471461684514,0.003460723291000324,-0.010198773365304996,0.0318376810601385,0.02430438349742079
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.02007823444230764,0.026843219493671185,0.020545535708970802,0.01815303618129359,0.016473883341506,0.011436977194661618,0.014228209869670912,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.6933333333333334,0.023613276966041017,0.02999293518866947,0.030596320095914988,0.0106125603533795,0.017360273926729137
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.026770979256410185,0.020132414620253388,0.010272767854485401,0.03267546512632846,0.016473883341506,0.022873954389323235,0.03201347220675955,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.22,0.009990232562555814,0.04614297721333765,0.02039754673060999,0.0318376810601385,0.01388821914138331
"[1, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.026770979256410185,0.033554024367088986,0.030818303563456204,0.01815303618129359,0.032947766683012,0.04574790877864647,0.003557052467417728,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.99,0.04495604653150116,0.04383582835267077,0.04079509346121998,0.042450241413518,0.05208082178018741
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",0.033463724070512735,0.013421609746835593,0.020545535708970802,0.021783643417552307,0.016473883341506,0.022873954389323235,0.028456419739341824,"[0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.384,0.021796871045576323,0.004614297721333765,0.030596320095914988,0.03714396123682825,0.05208082178018741
"[0, 1, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.013385489628205093,0.013421609746835593,0.020545535708970802,0.021783643417552307,0.024710825012258998,0.034310931583984856,0.028456419739341824,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.06,0.0013623044403485202,0.003460723291000324,0.02039754673060999,0.02653140088344875,0.010416164356037483
"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.013385489628205093,0.006710804873417796,0.030818303563456204,0.003630607236258718,0.032947766683012,0.022873954389323235,0.010671157402253183,"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.65,0.014758298103775635,0.008075021012334089,0.010198773365304996,0.021225120706759,0.020832328712074966
"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0.02007823444230764,0.006710804873417796,0.030818303563456204,0.003630607236258718,0.016473883341506,0.011436977194661618,0.014228209869670912,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.64,0.021796871045576323,0.0196107653156685,0.04079509346121998,0.03714396123682825,0.06249698613622489
"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",0.026770979256410185,0.006710804873417796,0.010272767854485401,0.021783643417552307,0.032947766683012,0.04574790877864647,0.010671157402253183,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.015,0.0006811522201742601,0.04152867949200388,0.02039754673060999,0.0021225120706759,0.0034720547853458275
