triviasCategoria,triviasSegmentos,triviasActividades,triviasPalabras,triviasMarcas,triviaMaxComp,trivianPrizes,triviaQuestionType,triviaQuestionQuantity,triviaChoiceQuantity,triviaRightChoicesQuantity,triviaNwWinner,triviaPremios,triviaPorcentaje,triviaSuscritos,triviasDesuscritos,valorUser,countViewInfoUser,nviewInfo
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.05267719876953071,0.026513915171382935,0.04107373706938794,0.02784567530421133,0.03283988132345131,0.022501758018520477,0.029144333132531612,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.45,0.04134649090248899,0.025353699719413033,0.0,0.0,0.0
"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",0.06584649846191339,0.026513915171382935,0.06161060560408191,0.034807094130264164,0.04925982198517696,0.045003516037040954,0.04371649969879742,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.972,0.11163552543672028,0.04379275406080433,0.0,0.0,0.0
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]",0.013169299692382678,0.05302783034276587,0.06161060560408191,0.04176851295631699,0.04925982198517696,0.06750527405556143,0.014572166566265806,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.66,0.015160379997579297,0.002304881792673912,0.08119421795964467,0.07605066500528762,0.04605960962803883
"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",0.06584649846191339,0.06628478792845734,0.04107373706938794,0.020884256478158496,0.04925982198517696,0.045003516037040954,0.02185824984939871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0.384,0.04410292362932159,0.032268345097434765,0.060895663469733505,0.032593142145123266,0.039479665395461855
"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",0.06584649846191339,0.0397708727570744,0.04107373706938794,0.04176851295631699,0.03283988132345131,0.022501758018520477,0.02185824984939871,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",0.888,0.10198801089280618,0.002304881792673912,0.060895663469733505,0.08691504572032871,0.11843899618638556
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",0.03950789907714803,0.026513915171382935,0.02053686853469397,0.0069614188260528325,0.04925982198517696,0.022501758018520477,0.014572166566265806,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.6,0.04134649090248899,0.062231808402195624,-0.040597108979822334,0.010864380715041089,0.013159888465153952
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.026338599384765356,0.0397708727570744,0.04107373706938794,0.04176851295631699,0.04925982198517696,0.045003516037040954,0.03643041641566452,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.87,0.039968274539072694,0.027658581512086944,-0.040597108979822334,0.08691504572032871,0.10527910772123161
"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",0.06584649846191339,0.0397708727570744,0.02053686853469397,0.020884256478158496,0.06567976264690262,0.045003516037040954,0.02185824984939871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.208,0.023889083632549196,0.04840251764615215,-0.020298554489911167,0.002172876143008218,0.006579944232576976
"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]",0.03950789907714803,0.0397708727570744,0.02053686853469397,0.06961418826052833,0.04925982198517696,0.06750527405556143,0.029144333132531612,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.8333333333333334,0.05742568180901249,0.04840251764615215,0.020298554489911167,0.08691504572032871,0.12501894041896255
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.06584649846191339,0.026513915171382935,0.04107373706938794,0.0069614188260528325,0.03283988132345131,0.022501758018520477,0.029144333132531612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.276,0.031698976358574896,0.10602456246299995,0.020298554489911167,0.002172876143008218,0.006579944232576976
"[1, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",0.05267719876953071,0.026513915171382935,0.06161060560408191,0.0626527694344755,0.04925982198517696,0.045003516037040954,0.04371649969879742,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.445,0.04088708544801689,0.041487872268130416,0.060895663469733505,0.032593142145123266,0.04605960962803883
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]","[1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",0.05267719876953071,0.05302783034276587,0.04107373706938794,0.020884256478158496,0.016419940661725654,0.022501758018520477,0.02185824984939871,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.885,0.08131476544156169,0.06684157198754345,0.040597108979822334,0.032593142145123266,0.052639553860615806
"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0.05267719876953071,0.0397708727570744,0.04107373706938794,0.04176851295631699,0.06567976264690262,0.045003516037040954,0.06557474954819613,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]",0.455,0.041805896356961095,0.016134172548717383,-0.020298554489911167,0.004345752286016436,0.006579944232576976
"[0, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.013169299692382678,0.05302783034276587,0.02053686853469397,0.06961418826052833,0.016419940661725654,0.022501758018520477,0.07286083283132903,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.06,0.0013782163634162997,0.0,0.08119421795964467,0.043457522860164355,0.026319776930307903
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",0.03950789907714803,0.05302783034276587,0.02053686853469397,0.0626527694344755,0.06567976264690262,0.09000703207408191,0.007286083283132903,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.36,0.024807894541493396,0.002304881792673912,-0.020298554489911167,0.010864380715041089,0.006579944232576976
"[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",0.05267719876953071,0.06628478792845734,0.04107373706938794,0.04176851295631699,0.03283988132345131,0.022501758018520477,0.029144333132531612,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.21,0.019295029087828198,0.025353699719413033,0.0,0.0,0.0
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0.013169299692382678,0.026513915171382935,0.06161060560408191,0.0069614188260528325,0.016419940661725654,0.022501758018520477,0.007286083283132903,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.3,0.006891081817081499,0.01152440896336956,0.020298554489911167,0.010864380715041089,0.013159888465153952
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",0.013169299692382678,0.0397708727570744,0.04107373706938794,0.02784567530421133,0.04925982198517696,0.022501758018520477,0.07286083283132903,"[3, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.44,0.010106919998386197,0.013829290756043472,0.020298554489911167,0.07605066500528762,0.06579944232576976
