triviasCategoria,triviasSegmentos,triviasActividades,triviasPalabras,triviasMarcas,triviaMaxComp,trivianPrizes,triviaQuestionType,triviaQuestionQuantity,triviaChoiceQuantity,triviaRightChoicesQuantity,triviaNwWinner,triviaPremios,triviaPorcentaje,triviaSuscritos,triviasDesuscritos,valorUser,countViewInfoUser,nviewInfo
"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0.16666666666666666,0.041030496993110906,0.12964074471043288,0.17857320804864668,0.15899968200095402,0.2055566129482595,0.16262312563634834,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0.825,0.22411838803700845,0.09453357999855298,0.06651901052377393,0.1467497178968681,0.13330042371088133
"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.16666666666666666,0.16412198797244362,0.06482037235521644,0.17857320804864668,0.052999894000318,0.06851887098275317,0.16262312563634834,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",0.145,0.039390504564080275,0.03635906923021268,0.13303802104754786,0.1467497178968681,0.04443347457029377
"[1, 0, 1, 1, 1, 0, 0, 1, 1, 0]","[0, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]",0.20833333333333334,0.20515248496555455,0.12964074471043288,0.04464330201216167,0.052999894000318,0.06851887098275317,0.020327890704543543,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.76,0.2580757195577673,0.16725171845897835,-0.06651901052377393,0.07337485894843405,0.06665021185544066
"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",0.041666666666666664,0.12309149097933272,0.19446111706564934,0.22321651006080837,0.052999894000318,0.06851887098275317,0.18295101634089186,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",0.88,0.05976490347653558,0.02181544153812761,0.0,0.0,0.0
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0]",0.125,0.16412198797244362,0.06482037235521644,0.11160825503040418,0.15899968200095402,0.2055566129482595,0.12196734422726126,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",0.12666666666666668,0.02580757195577673,0.03635906923021268,0.0,0.0,0.0
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0.041666666666666664,0.16412198797244362,0.06482037235521644,0.11160825503040418,0.211999576001272,0.13703774196550633,0.18295101634089186,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0]",0.08,0.005433173043321417,0.014543627692085073,-0.06651901052377393,0.014674971789686813,0.022216737285146886
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",0.16666666666666666,0.16412198797244362,0.12964074471043288,0.17857320804864668,0.15899968200095402,0.2055566129482595,0.06098367211363063,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0.15,0.04074879782491063,0.26178529845753135,0.0,0.0,0.0
"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 1, 0, 0]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]",0.041666666666666664,0.12309149097933272,0.06482037235521644,0.17857320804864668,0.052999894000318,0.06851887098275317,0.18295101634089186,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",0.2,0.013582932608303542,0.07271813846042537,-0.06651901052377393,0.1467497178968681,0.04443347457029377
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",0.20833333333333334,0.16412198797244362,0.06482037235521644,0.08928660402432334,0.211999576001272,0.27407548393101266,0.040655781409087086,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.724,0.24585108021029412,0.04363088307625522,-0.13303802104754786,0.1467497178968681,0.04443347457029377
"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0.16666666666666666,0.16412198797244362,0.19446111706564934,0.04464330201216167,0.105999788000636,0.13703774196550633,0.12196734422726126,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",0.82,0.22276009477617809,0.23269804307336117,-0.13303802104754786,0.11006228842265109,0.04443347457029377
